cquivalent area is a measure of the aerodynamic performance of a ventilator. It is the area of a sharp-edged circular orifice which air would pass through at the same volume flow rate, under an identical applied pressure difference, as the opening under consideration.	<http://buildvoc.co.uk/resource/c_54dcd677>
closable opening is a ventilation opening which may be opened and closed under either manual or automatic control.	<http://buildvoc.co.uk/resource/c_62cc4d78>
manual control is where a ventilation device is opened and closed, or switched on and off, or its performance is adjusted by the occupants of a room or building (see automatic control).	<http://buildvoc.co.uk/resource/c_0319d3fa>
stack effect is the pressure differential between inside and outside a building caused by differences in the density of the air due to an indoor/outdoor temperature difference.	<http://buildvoc.co.uk/resource/c_15104e5f>
airtightness is a general descriptive term for the resistance of the building envelope to infiltration with ventilators closed. The greater the airtightness at a given pressure difference across the envelope, the lower the infiltration.	<http://buildvoc.co.uk/resource/c_fc7ec0c8>
basement (in relation to dwellings) is a dwelling, or a usable part of a dwelling (i.e. a habitable room), that is situated partly or entirely below ground level. Note that a cellar is distinct from a basement in that it is used only for storage, heating plant or purposes other than habitation.	<http://buildvoc.co.uk/resource/c_485cf2fc>
passive stack ventilation (psv) is a ventilation system using ducts from terminals in the ceiling of rooms to terminals on the roof that extract air to outside by a combination of the natural stack effect and the pressure effects of wind passing over the roof of the building.	<http://buildvoc.co.uk/resource/c_3f23e147>
occupiable room is a room in a building other than a dwelling that is occupied by people, such as an office, workroom, classroom or hotel bedroom, but not a bathroom, sanitary accommodation, utility room or rooms or spaces used solely or principally for circulation, building services plant or storage purposes.	<http://buildvoc.co.uk/resource/c_7cf13722>
ventilation opening is any means of purpose- provided ventilation (whether it is permanent or closable) which opens directly to external air, such as the openable parts of a window, a louvre or a background ventilator. It also includes any door which opens directly to external air.	<http://buildvoc.co.uk/resource/c_9b5f7333>
air permeability is the physical property used to measure the airtightness of the building fabric. It is defined as air leakage rate per hour per square metre of envelope area at a test reference pressure differential across the building envelope of 50 Pascal (50 N/m2). The design air permeability is the target value set at the design stage.	<http://buildvoc.co.uk/resource/c_ac856c1e>
wet room is a room used for domestic activities (such as cooking, clothes washing and bathing) which give rise to significant production of airborne moisture, e.g. a kitchen, utility room or bathroom. For the purposes of Part F, sanitary accommodation is also regarded as a wet room.	<http://buildvoc.co.uk/resource/c_e7b31cc5>
key terms (adf) The following are key terms used in this\ndocument:	<http://buildvoc.co.uk/resource/c_59a3ae21>
surface water activity is a measure of the availability of water to micro-organisms, and is determined from the ratio of the vapour pressure of the water in the substrate to that of pure water at the same temperature and pressure. This ratio is, in steady-state conditions, numerically equal to the equilibrium relative humidity of the air, except that the latter is commonly expressed as a percentage (from IEA Annex 14 source book, 1991).	<http://buildvoc.co.uk/resource/c_92db7c07>
utility room is a room containing a sink or other feature or equipment which may reasonably be expected to produce water vapour in significant quantities.	<http://buildvoc.co.uk/resource/c_67f6207e>
background ventilator is a small ventilation opening designed to provide controllable whole building ventilation. See Diagram 1.	<http://buildvoc.co.uk/resource/c_f3c590e2>
purpose-provided ventilation is that part of the ventilation of a building provided by ventilation devices designed into the building (e.g. via background ventilators, PSV, extract fans, mechanical ventilation or air-conditioning systems).	<http://buildvoc.co.uk/resource/c_32d39119>
permanent opening is a ventilation opening which is permanently fixed in the open position.	<http://buildvoc.co.uk/resource/c_a8de44e3>
continuous operation is where a mechanical ventilation device runs all the time, e.g. mechanical extract ventilation (MEV) and mechanical ventilation with heat recovery (MVHR). The air flow rate provided by the mechanical ventilation need not be constant but may be varied, under either manual or automatic control, in response to the demand for pollutant or water vapour removal.	<http://buildvoc.co.uk/resource/c_2842eb4b>
automatic control is where a ventilation device is opened and closed or switched on and off or its performance is adjusted by a mechanical or electronic controller which responds to a relevant stimulus. That stimulus is usually related to the humidity of the air in a room, pollutant levels (e.g. carbon dioxide concentration in a room), occupancy of the space (e.g. using a passive infra-red motion detector) or pressure difference across the device (e.g. due to the wind outside).	<http://buildvoc.co.uk/resource/c_03fe243e>
ventilation is the supply and removal of air (by natural and/or mechanical means) to and from a space or spaces in a building. It normally comprises a combination of purpose-provided ventilation and infiltration.	<http://buildvoc.co.uk/resource/c_d10595f3>
sanitation, hot water safety and water efficiency 2015 edition with 2016 amendments This document has been approved and issued\nby the Secretary of State to provide practical\nguidance on ways of complying with Requirements G1 to G6 and regulations 7 and 36 of the Building\nRegulations 2010 (SI 2010/2214) for England and\nWales, as amended. The Building Regulations\n2010 are referred to throughout the remainder\nof this Document as ‘the Building Regulations’.\nWhere appropriate the Approved Document also\ngives guidance on relevant requirements in the\nBuilding (Approved Inspectors etc.) Regulations\n2010 (SI 2010/2215).	<http://buildvoc.co.uk/resource/c_6d6d73cd>
sanitary accommodation is a space containing one or more water closets or urinals. Sanitary accommodation containing one or more cubicles counts as a single space if there is free circulation of air throughout the space.	<http://buildvoc.co.uk/resource/c_373d0f37>
common space is a space where large numbers of people are expected to gather, such as a shopping mall or cinema/theatre foyer. For the purposes of this Approved Document, a space used solely or principally for circulation (e.g. a corridor or lift lobby in an office building or blocks of flats) is not a common space.	<http://buildvoc.co.uk/resource/c_dd64e423>
cellar is a part of a dwelling which is situated partly or entirely below ground level, and is distinct from a basement in that it is used only for storage, heating plant or purposes other than habitation.	<http://buildvoc.co.uk/resource/c_830012c2>
bathroom is a room containing a bath or shower and, in addition, can also include sanitary accommodation.	<http://buildvoc.co.uk/resource/c_8dc8a4f6>
airborne sound insulation Sound insulation that reduces transmission of airborne sound between buildings or parts of buildings.	<http://buildvoc.co.uk/resource/c_3b5778ee>
air path A direct or indirect air passage from one side of a structure to the other.	<http://buildvoc.co.uk/resource/c_438bd78a>
caulking Process of sealing joints	<http://buildvoc.co.uk/resource/c_8144317d>
cavity stop A proprietary product or material such as mineral wool used to close the gap in a cavity wall.	<http://buildvoc.co.uk/resource/c_0c33e781>
ctr The correction to a sound insulation quantity (such as DnT,w) to take account of a specific sound spectrum. See BS EN ISO 717-1:1997.	<http://buildvoc.co.uk/resource/c_f213d52c>
db (See decibel)	<http://buildvoc.co.uk/resource/c_61aec10c>
decibel (dB) The unit used for many acoustic quantities to indicate the level with respect to a reference level.	<http://buildvoc.co.uk/resource/c_5bb42f0e>
density Mass per unit volume, expressed in kilograms per cubic metre (kg/m3).	<http://buildvoc.co.uk/resource/c_1166f883>
direct transmission The process in which sound that is incident on one side of a building element is radiated by the other side.	<http://buildvoc.co.uk/resource/c_e85e2d31>
dnt The difference in sound level between a pair of rooms, in a stated frequency band, corrected for the reverberation time. See BS EN ISO 140-4:1998.	<http://buildvoc.co.uk/resource/c_b3eb4d7b>
dnt,w A single-number quantity which characterises the airborne sound insulation between rooms. See BS EN ISO 717-1:1997	<http://buildvoc.co.uk/resource/c_9a21f5a2>
dnt,w + ctr A single-number quantity which characterises the airborne sound insulation between rooms using noise spectrum no. 2 as defined in BS EN ISO 717-1:1997. See BS EN ISO 717-1:1997.	<http://buildvoc.co.uk/resource/c_c57961a6>
dynamic stiffness A parameter used to describe the ability of a resilient material or wall tie to transmit vibration. Specimens with high dynamic stiffness (dynamically ‘stiff’) transmit more vibration than specimens with low dynamic stiffness (dynamically ‘soft’). See BS EN 29052-1:1992 for resilient materials. See BRE Information Paper IP 3/01 for wall ties.	<http://buildvoc.co.uk/resource/c_cbfc0947>
flanking element Any building element that contributes to sound transmission between rooms in a building that is not a separating floor or separating wall.	<http://buildvoc.co.uk/resource/c_4cb28fa4>
flanking transmission Sound transmitted between rooms via flanking elements instead of directly through separating elements or along any path other than the direct path.	<http://buildvoc.co.uk/resource/c_345811e8>
floating floor A floating floor consists of a floating layer and resilient layer (see also resilient layer and floating layer).	<http://buildvoc.co.uk/resource/c_3262a30a>
floating layer A surface layer that rests on a resilient layer and is therefore isolated from the base floor and the surrounding walls (see also resilient layer).	<http://buildvoc.co.uk/resource/c_4f47aeea>
framed wall A partition consisting of board or boards connected to both sides of a wood or metal frame.	<http://buildvoc.co.uk/resource/c_d68c8ade>
frequency The number of pressure variations (or cycles) per second that gives a sound its distinctive tone. The unit of frequency is the Hertz (Hz).	<http://buildvoc.co.uk/resource/c_8abc2fd9>
frequency band A continuous range of frequencies between stated upper and lower limits (see also octave band and one-third octave band).	<http://buildvoc.co.uk/resource/c_f40ac57b>
hertz (hz) The unit of the frequency of a sound (formerly called cycles per second).	<http://buildvoc.co.uk/resource/c_aa316632>
impact sound Sound resulting from direct impact on a building element.	<http://buildvoc.co.uk/resource/c_c2902dec>
impact sound insulation Sound insulation which reduces impact sound transmission from direct impacts such as footsteps on a building element.	<http://buildvoc.co.uk/resource/c_588bf28f>
independent ceiling A ceiling which is fixed independently of a separating floor or an internal floor (see separating floor and internal floor).	<http://buildvoc.co.uk/resource/c_895306c7>
internal floor Any floor that is not a separating floor (see separating floor).	<http://buildvoc.co.uk/resource/c_07abc5c2>
intermediate landing A landing between two floors (see also landing).	<http://buildvoc.co.uk/resource/c_c8566bf0>
internal wall Any wall that does not have a separating function.	<http://buildvoc.co.uk/resource/c_3d888dc1>
isolation The absence of rigid connections between two or more parts of a structure.	<http://buildvoc.co.uk/resource/c_70a0403c>
landing A platform or part of floor structure at the end of a flight of stairs or ramp.	<http://buildvoc.co.uk/resource/c_34c7d4e3>
l’nt The impact sound pressure level in a stated frequency band, corrected for the reverberation time. See BS EN ISO 140-7:1998.	<http://buildvoc.co.uk/resource/c_81482951>
l’nt,w A single-number quantity used to characterise the impact sound insulation of floors. See BS EN ISO 717-2:1997.	<http://buildvoc.co.uk/resource/c_d26ff5d2>
mass per unit area Mass per unit area is expressed in terms of kilograms per square metre (kg/m²).	<http://buildvoc.co.uk/resource/c_b4273037>
noise Noise is unwanted sound.	<http://buildvoc.co.uk/resource/c_93488b6d>
octave band A frequency band in which the upper limit of the band is twice the frequency of the lower limit.	<http://buildvoc.co.uk/resource/c_e6d846bf>
one-third octave band A frequency band in which the upper limit of the band is 21/3 times the frequency of the lower limit.	<http://buildvoc.co.uk/resource/c_c13a7c46>
rw A single-number quantity which characterises the airborne sound insulation of a material or building element in the laboratory. See BS EN ISO 717-1:1997.	<http://buildvoc.co.uk/resource/c_2a1002d3>
resilient layer A layer that isolates a floating layer from a base floor and surrounding walls.	<http://buildvoc.co.uk/resource/c_3fc6a13d>
reverberation The persistence of sound in a space after a sound source has been stopped.	<http://buildvoc.co.uk/resource/c_8f476b03>
reverberation time The time, in seconds, taken for the sound to decay by 60dB after a sound source has been stopped.	<http://buildvoc.co.uk/resource/c_6ed11205>
separating floor Floor that separates flats or rooms for residential purposes.	<http://buildvoc.co.uk/resource/c_fa726c7b>
separating wall Wall that separates adjoining dwelling-houses, flats or rooms for residential purposes.	<http://buildvoc.co.uk/resource/c_e43f1fcb>
sound pressure level A quantity related to the physical intensity of a sound.	<http://buildvoc.co.uk/resource/c_da4b364b>
sound reduction index (r) A quantity, measured in a laboratory, which characterises the sound insulating properties of a material or building element in a stated frequency band. See BS EN ISO 140-3:1995.	<http://buildvoc.co.uk/resource/c_95d3756f>
spectrum The composition of a particular sound in terms of separate frequency bands.	<http://buildvoc.co.uk/resource/c_8c6a9923>
structure-borne sound Sound which is carried via the structure of a building.	<http://buildvoc.co.uk/resource/c_3b310e19>
ukas United Kingdom Accreditation Service.	<http://buildvoc.co.uk/resource/c_5aa42901>
dlw The measured improvement of impact sound insulation resulting from the installation of a floor covering or floating floor on a test floor in a laboratory. See BS EN ISO 717-2:1997.	<http://buildvoc.co.uk/resource/c_ac95ba41>
absorption Conversion of sound energy to heat, often by the use of a porous material.	<http://buildvoc.co.uk/resource/c_0db511ab>
absorption coefficient A quantity characterising the effectiveness of a sound absorbing surface. The proportion of sound energy absorbed is given as a number between zero (for a fully reflective surface) and one (for a fully absorptive surface). Note that sound absorption coefficients determined from laboratory measurements may have values slightly larger than one. See BS EN 20354:1993.	<http://buildvoc.co.uk/resource/c_4b4c9739>
absorptive material Material that absorbs sound energy.	<http://buildvoc.co.uk/resource/c_c878dbda>
airborne sound Sound propagating through the air.	<http://buildvoc.co.uk/resource/c_f3cee240>
building work includes the erection or extension of a building, the provision or extension of a controlled service or ﬁtting in or in connection with a building, and the material alteration of a building, or a controlled service or ﬁtting.	<http://buildvoc.co.uk/resource/c_0822f77e>
combined temperature and pressure relief valve means a mechanically operated valve that opens to discharge water when a ﬁxed (factory set) temperature or ﬁxed (factory set) pressure  is exceeded.	<http://buildvoc.co.uk/resource/c_39f68990>
direct heating means a method of heating in which the heat source is integral with the hot water vessel. Examples are an electrical immersion heater, or a gas burner with a ﬂue arrangement that passes through the vessel so that the ﬂue transfers heat to the stored water, or the circulation of water from a vessel situated near a burner with a ﬂue arrangement so that the ﬂue transfers heat to the circulating water.	<http://buildvoc.co.uk/resource/c_62dfaa11>
domestic hot water means water that has been heated for cooking, food preparation, personal washing or cleaning purposes. The term is used irrespective of the type of building in which the hot water system is installed.	<http://buildvoc.co.uk/resource/c_252b3da8>
exempt buildings and work means the erection of any building or extension of a kind described in regulation 9 of and Schedule 2 to the Building Regulations 2010; or the carrying out of any work to or in connection with such a building or extension, if after the carrying out of that work it is still a building or extension of a kind described in that Schedule.	<http://buildvoc.co.uk/resource/c_8caf9cc1>
expansion vessel means a vessel to temporarily accommodate the expansion of water from the unvented hot water storage vessel as it is heated.	<http://buildvoc.co.uk/resource/c_66727700>
greywater is domestic wastewater excluding faecal matter and urine. When appropriately treated this may replace the use of wholesome water in WCs, urinals, irrigation or washing machines.	<http://buildvoc.co.uk/resource/c_e4d9fbd5>
harvested rainwater means rainwater harvested from roofs or other suitable surfaces and collected and stored. When appropriately treated, this may replace the use of wholesome water in WCs, urinals, irrigation or washing machines.	<http://buildvoc.co.uk/resource/c_b1f8943d>
heated wholesome water means water that, when cold, was wholesome in accordance with the deﬁnition below and has been subjected to a heat source to increase its temperature.	<http://buildvoc.co.uk/resource/c_cb024dd1>
hot water storage system means a vessel for storing: a. heated wholesome hot water or softened wholesome hot water for subsequent use b. water that is used to heat other water together with any ancillary safety devices described in paragraphs 3.10 and 3.11 of this Approved Document and all other applicable operating devices.	<http://buildvoc.co.uk/resource/c_3f5a9958>
hot water storage system package means a hot water storage system having the safety devices described in 3.10 and 3.17 of this Approved Document factory-ﬁtted by the manufacturer, together with a kit containing other applicable devices supplied by the manufacturer to be ﬁtted by the installer.	<http://buildvoc.co.uk/resource/c_ced9eb5e>
hot water storage system unit means a hot water storage system having the safety devices described in 3.10 and 3.17 of this Approved Document and all other applicable operating devices factory-ﬁtted by the manufacturer.	<http://buildvoc.co.uk/resource/c_86cbd31f>
indirect heating means a method of heating stored water through a heat exchanger.	<http://buildvoc.co.uk/resource/c_f7036f54>
kitchen means a room or part of a room which contains a sink and food preparation facilities	<http://buildvoc.co.uk/resource/c_4a4a5b61>
material alteration means an alteration which results in a building or a controlled service or ﬁtting not complying with, or being more, means of warning and escape, internal and external ﬁre spread, ﬁre service access and facilities, and access and use.	<http://buildvoc.co.uk/resource/c_47b084b0>
non-self-resetting energy cut-out means a device that will interrupt the supply of heat to a hot water storage vessel when a ﬁxed (factory set) temperature is exceeded. If this protective device is actuated it should only be possible to reset it manually.	<http://buildvoc.co.uk/resource/c_ee888332>
preparation of food means handling, making and cooking of food.	<http://buildvoc.co.uk/resource/c_e47ea7fb>
pressure relief valve means a mechanically operated valve that opens to discharge water when a ﬁxed (factory set) pressure is exceeded.	<http://buildvoc.co.uk/resource/c_1aa022f8>
primary thermal store means a store of heat energy that can be used to heat domestic hot water by means of a heat exchanger. The thermal store can be heated by a variety of heat sources. Primary hot water thermal stores can be either vented or unvented.	<http://buildvoc.co.uk/resource/c_0cdb0b97>
risk assessment for the purposes of this document means the identiﬁcation of the hazards associated with a process or activity combined with an assessment of the probability and consequences of each hazard.	<http://buildvoc.co.uk/resource/c_e2afc611>
sanitary accommodation means a room containing a WC or urinal, whether or not it also contains other sanitary appliances. Sanitary accommodation containing one or more cubicles counts as a single space if there is free circulation of air throughout the space.	<http://buildvoc.co.uk/resource/c_316d73a9>
sanitary appliance means WC, urinal, bath, shower, washbasin, sink, bidet and drinking fountain. It also includes appliances that are not connected to a water supply (e.g. composting toilet) or drain (e.g. waterless urinal).	<http://buildvoc.co.uk/resource/c_f8b75f3a>
sink means a receptacle used for holding water (for preparation of food or washing up) supplied through a tap and having a wastepipe.	<http://buildvoc.co.uk/resource/c_00af1bc5>
tundish means a device, installed in the discharge pipe from a valve, that provides an air break allowing discharge to be conducted safely to a place of termination. The tundish also provides a visible indication of a discharge and functions as backﬂow prevention device.	<http://buildvoc.co.uk/resource/c_e31d69a7>
temperature relief valve means a mechanically operated valve that opens to discharge water when a ﬁxed (factory set) temperature is exceeded.	<http://buildvoc.co.uk/resource/c_4bcbd7aa>
unvented (closed) hot water storage system means a vessel fed with cold water from a supply pipe or dedicated storage cistern (without a vent pipe) and in which water is heated directly or indirectly. Expansion of the water when it is heated is accommodated either internally or externally and the system is ﬁtted with safety devices to prevent water temperatures exceeding 100˚C, and other applicable operating devices to control primary ﬂow, prevent backﬂow, control working pressure and accommodate expansion.	<http://buildvoc.co.uk/resource/c_fbe47c16>
urinal means an appliance used for reception and disposal of urine.	<http://buildvoc.co.uk/resource/c_885de476>
vented (open) hot water storage system means a vessel fed with cold water from a dedicated storage cistern. Expansion of the water when it is heated is accommodated through the cold feed pipe. A vent pipe connecting the top of the vessel to a point open to the atmosphere above the cold water storage cistern is provided as a safety device.	<http://buildvoc.co.uk/resource/c_a0d96205>
wholesome water means water complying  with the requirements of regulations made under Section 67 (Standards of wholesomeness) of the Water Industry Act 1991. The regulations made under this Section at the time of publication Regulations 2000 (SI 2000/3184 as amended),and, for Wales, the Water Supply (Water Quality) Regulations 2001 (SI 2001/3911 as amended).	<http://buildvoc.co.uk/resource/c_99150200>
explanation of terms used The following definitions have been adopted solely for the purposes of providing clarity in this Approved Document.	<http://buildvoc.co.uk/resource/c_152c4bbc>
drainage and waste disposal 2015 edition This document is one of a series that has been\napproved and issued by the Secretary of State\nfor the purpose of providing practical guidance\nwith respect to the requirements of Schedule 1\nto and Regulation 7 of the Building Regulations\n2010 (SI 2010/2214) for England and Wales.	<http://buildvoc.co.uk/resource/c_679215e0>
combustion appliances and fuel storage systems 2010 edition incorporating 2010 and 2013 amendments This document has been approved and issued\nby the Secretary of State to provide practical\nguidance on ways of complying with Requirements\nJ1 to J7 and regulations 7 of the Building\nRegulations 2010 (SI 2010/2214) for England\nand Wales. The Building Regulations 2010 are\nreferred to throughout the remainder of this\nDocument as ‘the Building Regulations’. Where\nappropriate the Approved Document also gives\nguidance on relevant requirements in the Building\n(Approved Inspectors etc) Regulations 2010\n(SI 2010/2215).	<http://buildvoc.co.uk/resource/c_710680da>
solid biofuel means, for the purpose of this Approved Document, a solid fuel derived from plants and trees. It can include logs, wood chips, wood pellets and other processed plant material.	<http://buildvoc.co.uk/resource/c_3b6a6b21>
appliance compartment is an enclosure specifically constructed or adapted to accommodate one or more combustion appliances.	<http://buildvoc.co.uk/resource/c_be620037>
balanced compartment is a method of installing an open-flued appliance into a compartment which is sealed from the remainder of the building and whose ventilation is so arranged in conjunction with the appliance flue as to achieve a balanced flue effect.	<http://buildvoc.co.uk/resource/c_3fa58f37>
balanced flue appliance is a type of room- sealed appliance which draws its combustion air from a point outside the building adjacent to the point at which the combustion products are discharged, the inlet and outlet being so disposed that wind effects are substantially balanced. Balanced flues may run vertically, but in the most common configuration they discharge horizontally through the external wall against which the appliance is situated.	<http://buildvoc.co.uk/resource/c_2ea90bc3>
boundary is the boundary of the land or buildings belonging to and under the control of the building owner. Depending upon the paragraphs of this Approved Document to which it applies, it may be drawn only around the perimeter of the land in question or extended to the centreline of adjacent routes or waterways as shown in Diagram 1.	<http://buildvoc.co.uk/resource/c_0de6ed98>
building control body is a body that carries out checks for compliance with the Building Regulations on plans of building work and on the building work itself. The Building Control Body may be either the local authority or an Approved Inspector. For further details, see the manual to the Building Regulations.	<http://buildvoc.co.uk/resource/c_3e30efaf>
capacity The of an oil tank is its nominal capacity as stated by the manufacturer. It is usually 95 per cent of the volume of liquid required to fill it to the brim.	<http://buildvoc.co.uk/resource/c_8c3e4b6f>
chimney  is a structure consisting of a wall or walls enclosing one or more flues (see Diagram 2). In the gas industry, the chimney for a gas appliance is commonly called the flue.	<http://buildvoc.co.uk/resource/c_4a83bd38>
combustion appliance (or appliance)  is an apparatus where fuel is burned to generate heat for space heating, water heating, cooking or other similar purpose. The appliance does not include systems to deliver fuel to it or for the distribution of heat. Typical combustion appliances are boilers, warm air heaters, water heaters, fires, stoves and cookers.	<http://buildvoc.co.uk/resource/c_cf1e8e52>
designation system in BS EN 1443:2003 expresses the performance characteristics of a chimney or its components, as assessed in accordance with an appropriate European product standard, by means of a code such as EN 1234 – T400 N1 D1 Gxx. Further information is given in Appendix G.	<http://buildvoc.co.uk/resource/c_7390c895>
draught break is an opening formed by a factory-made component into any part of the flue serving an open-flued appliance. Such openings may be provided to allow dilution air to be drawn into a flue or to lessen the effects of down-draught on combustion in the appliance	<http://buildvoc.co.uk/resource/c_ee1dbf01>
draught diverter is a form of draught break intended to prevent conditions in the main length of flue from interfering with the combustion performance of an open-flued appliance (see Diagram 3(a)). It allows the appliance to operate without interference from down- draughts that may occur in adverse wind conditions and excessive draught.	<http://buildvoc.co.uk/resource/c_119d7903>
draught stabiliser is a factory-made counter-balanced flap device admitting air to the flue, from the same space as the combustion air, to prevent excessive variations in the draught (see Diagram 3(b)). It is usual for these to be in the fluepipe or chimney, but they may be located on the appliance.	<http://buildvoc.co.uk/resource/c_bfc3ac08>
equivalent area is defined in BS EN 13141 -1:2004 as the area of a sharp-edged circular orifice which would pass the same air flow rate at the same applied pressure difference as the product or device being tested. The equivalent area of a simple ventilator will be less than the geometrical free area and for complex products may be significantly less.	<http://buildvoc.co.uk/resource/c_d55b06b8>
factory-made metal chimneys (also known as system chimneys) are prefabricated chimneys that are commonly manufactured as sets of components for assembly on site (although they can be supplied as one unit), having the performance appropriate for the intended appliance. They are available in various materials and types ranging from single-walled metal chimneys suitable for some gas appliances to twin-walled chimneys with insulation sandwiched between an inner liner and an outer metal wall which are designed for oil or solid fuel use.	<http://buildvoc.co.uk/resource/c_0ef5294b>
fanned draught installation the proper discharge of the flue gases depends upon the operation of a fan, which may be separately installed in the flue or may be an integral part of the combustion appliance. Fans in combustion appliances either may extract flue gases from the combustion chamber or may cause the flue gases to be displaced from the combustion chamber if the fan is supplying it with air for combustion. Appliances with fans providing the combustion air (including most oil-fired and many gas- fired boilers) are also commonly referred to as forced draught appliances (see Diagram 4). Flues in fanned draught installations run horizontally or vertically and can be at higher or lower pressures than their surroundings, dependent upon the location of the fan.	<http://buildvoc.co.uk/resource/c_17d58c6d>
fire compartment is a building or part of a building comprising one or more rooms, spaces or storeys constructed to prevent the spread of fire to or from another part of the same building or an adjoining building. (A roof-10. space above the top storey of a fire compartment is included in that fire compartment.) 	<http://buildvoc.co.uk/resource/c_ed23b7cc>
separated part of a building is a form of compartmentation in which part of a building is separated from another part of the same building by a compartment wall. Such walls run the full height of the part and are in one vertical plane. Further information on this is given in Approved Document B Vol 2 (see Section 8 Compartmentation and Appendix C Methods of Measurement).	<http://buildvoc.co.uk/resource/c_870f938c>
fireplace recess is a structural opening (sometimes called a builder’s opening) formed in a wall or in a chimney breast, from which a chimney leads and which has a hearth at its base. Simple structural openings (Diagram 5(a)) are suitable for closed appliances such as stoves, cookers or boilers, but gathers (Diagram 5(b)) are necessary for accommodating open fires. Fireplace recesses are often lined with firebacks to accommodate inset open fires (Diagram 5(c)). Lining components and decorative treatments fitted around openings reduce the opening area. It is the finished fireplace opening area which determines the size of flue required for an open fire in such a recess.	<http://buildvoc.co.uk/resource/c_45847832>
fire resistance of a component or construction is a measure of its ability to withstand the effects of fire in one or more ways for a stated period of time. Guidance on determination of performance in terms of fire resistance is given in Approved Document B (Fire Safety).	<http://buildvoc.co.uk/resource/c_9ab3dc4c>
fire wall is a means of shielding a fuel tank from the thermal radiation from a fire. For  LPG tanks, it also ensures that gas accidentally leaking from the tank or fittings must travel by a longer path and therefore disperse safely, before reaching a hazard such as an opening in a building, a boundary or other potential ignition source.	<http://buildvoc.co.uk/resource/c_3a3a6363>
flue is a passage that conveys the products of combustion from an appliance to the outside air (see Diagram 2).	<http://buildvoc.co.uk/resource/c_12b20158>
flueblock chimney systems consist of a set of factory-made components, made from precast concrete, clay or other masonry units, that are designed for assembly on site to provide a complete chimney having the performance appropriate for the intended appliance. There are two types of common systems, one being solely for use with gas- burning appliances and the other, often called chimney block systems, being primarily designed for solid fuel-burning appliances.	<http://buildvoc.co.uk/resource/c_3a623af3>
flue box is a factory made unit, usually made of metal, which is similar to a prefabricated appliance chamber except that it is designed to accommodate a gas burning appliance in conjunction with a factory-made chimney.	<http://buildvoc.co.uk/resource/c_7f8af2c2>
flueless appliance is one which is designed to be used without connection to a flue. Its products of combustion mix with the surrounding room air and are eventually transported to the outside as stale air leaves the room (see Diagram 4(g)).	<http://buildvoc.co.uk/resource/c_9e940521>
flue liner is the wall of the chimney that is in contact with the products of combustion (see Diagram 2), such as a concrete flue liner, the inner liner of a factory-made chimney system or a flexible liner fitted into an existing chimney.	<http://buildvoc.co.uk/resource/c_e9c0c7da>
flue outlet is the point at which the products of combustion are discharged from the flue to the outside atmosphere, such as the top of a chimney pot or flue terminal.	<http://buildvoc.co.uk/resource/c_873f1974>
fluepipe is a pipe, either single walled (bare or insulated) or double walled, which connects a combustion appliance to a flue in a chimney. For clarity, when used in this way, it may be called a connecting fluepipe. (Fluepipe is also used to describe the tubular components from which some factory made chimneys for gas and oil appliances are made or from which plastic flue systems are made).	<http://buildvoc.co.uk/resource/c_dcbadafe>
hearth is a base intended to safely isolate a combustion appliance from people, combustible parts of the building fabric and soft furnishings. The exposed surface of the hearth provides a region around the appliance which can be kept clear of anything at risk of fire. The body of the hearth may be thin insulating board, a substantial thickness of material such as concrete or some intermediate provision dependent upon the weight and downward heat emission characteristics of the appliance(s) upon it (see Diagram 6).	<http://buildvoc.co.uk/resource/c_229f83e8>
heat input rate is the maximum rate of energy flow into an appliance. It is calculated as the rate of fuel flow to the appliance multiplied by either the fuel’s gross or net calorific value.	<http://buildvoc.co.uk/resource/c_22c38d73>
installation instructions are those instructions produced by manufacturers to enable installers to correctly install and test appliances and flues and to commission them into service.	<http://buildvoc.co.uk/resource/c_53d35017>
natural draught flue the combustion products flow into the flue as a result of the draught produced due to the difference between the temperature of the gases within the flue and the temperature of the ambient air. Taller flues produce a greater draught at their base. Except for those balanced flue appliances which are designed to discharge directly through the wall adjacent to the appliance, a satisfactory natural draught requires an essentially vertical run of flue (see Diagram 4 (a) and (b)).	<http://buildvoc.co.uk/resource/c_41ebf78a>
non-combustible material This is the highest level of reaction to fire performance. Non-combustible materials include: a. any material which when tested to BS 476-11:1982 (2007) does not flame nor cause any rise in temperature on either the centre (specimen) or furnace thermocouples; and b. products classified as non-combustible in tests following the procedures in BS 476-4:1970 (2007); c. any material classified as class A1 in accordance with BS EN 13501-1:2002 Fire classification of construction products and building elements. Classification using data from reaction to fire tests. Typical examples of such materials to be found in buildings include totally inorganic materials such as concrete, fired clay, ceramics, metals, plaster and masonry containing not more than 1 per cent by weight or volume of organic material. (Use in buildings of combustible metals such as magnesium–aluminium alloys should be assessed in each individual case.) More detailed information is given in Approved Document B (Fire Safety).	<http://buildvoc.co.uk/resource/c_ad9a7d0c>
